Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition
88,27,29.8,23.5,71,125.7,1,0,0,0,0,0,3.87,0.2,1.1,98,28.55,29.22,1.628571429
88,27.5,31.2,24.3,74,138.6,1,0,0,0,0,0,3.87,0.2,1.1,78,28.55,29.22,1.671428571
88,27.7,32.1,24.9,74,120.7,1,0,0,0,0,0,3.87,0,1.1,90,28.55,29.22,1.328571429
88,26.9,30.8,25.8,79,25.5,0,0,0,0,0,0,3.87,0.1,2.2,138,28.61,29.28,1.885714286
88,25.3,25.3,24.1,80,73.2,0,0,0.61,0.61,0,0.61,4.48,0,1.1,151,28.62,29.29,1.671428571
88,26.4,26.4,24.4,79,60.3,0,0,0,0,0,0.61,4.48,0.1,1.1,73,28.58,29.25,1.185714286
88,25.1,25.1,24.6,83,86.6,0,0.07,0.46,1.9,0.01,2.51,6.38,0,1.1,219,28.52,29.19,1.542857143
88,24.8,24.8,24.3,84,2.3,0,0.31,1.6,3.51,0.08,1.6,7.99,0,0,115,28.51,29.18,1.457142857
88,27.1,30.5,24.9,81,156.9,1,0,0,4.03,0,2.12,8.51,0.1,2.2,131,28.49,29.16,0.9
88,26.2,26.3,25,84,103.5,1,0,0.19,0.63,0,2.75,9.14,0.1,1.1,173,28.51,29.18,1.171428571
88,25.5,25.5,24.9,83,78.6,0,0,0.73,1.68,0,3.8,10.19,0.1,2.2,180,28.47,29.14,1.5
88,26.7,29,25.2,83,95.5,0,0,0,0,0,3.82,10.21,0.1,1.1,11,28.44,29.11,1.257142857
88,23.8,23.8,23,82,30.5,0,0.19,0.24,0.63,0.06,4.45,10.84,0.2,1.1,134,28.42,29.09,1.742857143
88,25.2,25.2,24.4,85,157.2,1,0,0.1,1.36,0,5.18,11.57,0,0,56,28.5,29.17,1.057142857
